MethodKey,Method,ProtocolKey,Protocol,Split,Seed,Scope,Class,Precision,Recall,F1,Support,Predicted_Support
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,523,0.4869547898824935,0.9532163742690059,0.6446084893224361,2565,5021
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cafeteria,0.5276381909547738,0.2916666666666667,0.3756708407871199,1440,796
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cleaning,0.5112781954887218,0.21587301587301588,0.30357142857142855,315,133
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,hallway,0.6615384615384615,0.4095238095238095,0.5058823529411764,315,195
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,kitchen,0.6770483948251078,0.5322033898305085,0.5959510754955715,2655,2087
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,nurse station,0.826379974326059,0.8415032679738562,0.8338730569948186,3060,3116
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,501,0.0,0.0,0.0,135,14
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,502,0.0,0.0,0.0,90,11
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,503,0.4186046511627907,0.2,0.2706766917293233,90,43
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,505,0.0,0.0,0.0,0,65
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,506,0.524390243902439,0.4777777777777778,0.5,90,82
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,508,0.0,0.0,0.0,45,47
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,510,0.0,0.0,0.0,45,88
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,511,0.3157894736842105,0.2,0.24489795918367346,90,57
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,512,0.5939086294416244,0.43333333333333335,0.5010706638115632,270,197
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,513,0.4590909090909091,0.32063492063492066,0.3775700934579439,315,220
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,515,0.0,0.0,0.0,180,0
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,516,0.0,0.0,0.0,0,26
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,517,0.6875,0.4888888888888889,0.5714285714285714,45,32
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,518,0.0,0.0,0.0,0,1
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,520,0.8578199052132701,0.5746031746031746,0.688212927756654,315,211
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,521,0.0,0.0,0.0,0,52
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,522,0.9491525423728814,0.49777777777777776,0.6530612244897959,225,118
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,523,0.6299294855053539,0.9403508771929825,0.7544573037222396,2565,3829
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cafeteria,0.30952380952380953,0.22569444444444445,0.26104417670682734,1440,1050
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cleaning,0.4230769230769231,0.38412698412698415,0.40266222961730447,315,286
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,hallway,0.6286919831223629,0.473015873015873,0.5398550724637681,315,237
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,kitchen,0.6690867405426061,0.6595103578154425,0.6642640364188164,2655,2617
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,nurse station,0.8520986009327115,0.8359477124183007,0.8439458924447377,3060,3002
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,501,0.0,0.0,0.0,135,53
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,502,0.0,0.0,0.0,90,87
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,503,0.46153846153846156,0.2,0.27906976744186046,90,39
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,505,0.0,0.0,0.0,0,31
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,506,0.025,0.011111111111111112,0.015384615384615385,90,40
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,508,0.2867647058823529,0.8666666666666667,0.430939226519337,45,136
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,510,0.0,0.0,0.0,45,53
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,511,1.0,0.18888888888888888,0.3177570093457944,90,17
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,512,0.5812807881773399,0.43703703703703706,0.4989429175475687,270,203
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,513,0.43103448275862066,0.31746031746031744,0.3656307129798903,315,232
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,515,0.0,0.0,0.0,180,2
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,516,0.0,0.0,0.0,0,13
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,517,1.0,0.08888888888888889,0.16326530612244897,45,4
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,518,0.0,0.0,0.0,0,22
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,520,0.9184782608695652,0.5365079365079365,0.6773547094188377,315,184
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,521,0.0,0.0,0.0,0,29
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,522,0.6402877697841727,0.39555555555555555,0.489010989010989,225,139
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,523,0.627025614218505,0.9352826510721247,0.7507432326709436,2565,3826
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cafeteria,0.31718061674008813,0.2,0.2453151618398637,1440,908
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cleaning,0.4092140921409214,0.4793650793650794,0.4415204678362573,315,369
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,hallway,0.5824175824175825,0.33650793650793653,0.42655935613682094,315,182
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,kitchen,0.6408780136739834,0.6708097928436911,0.6555023923444976,2655,2779
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,nurse station,0.8542730677562138,0.8199346405228758,0.8367517091879273,3060,2937
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,501,0.0,0.0,0.0,135,0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,502,0.0,0.0,0.0,90,49
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,503,0.4,0.17777777777777778,0.24615384615384617,90,40
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,505,0.0,0.0,0.0,0,99
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,506,0.0,0.0,0.0,90,3072
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,508,0.0,0.0,0.0,45,82
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,510,0.0,0.0,0.0,45,90
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,511,0.47619047619047616,0.1111111111111111,0.18018018018018017,90,21
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,512,0.5084033613445378,0.44814814814814813,0.4763779527559055,270,238
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,513,0.3130699088145897,0.326984126984127,0.3198757763975155,315,329
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,515,0.0,0.0,0.0,180,0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,516,0.0,0.0,0.0,0,10
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,517,0.6388888888888888,0.5111111111111111,0.5679012345679012,45,36
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,518,0.0,0.0,0.0,0,12
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,520,0.89,0.5650793650793651,0.6912621359223301,315,200
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,521,0.0,0.0,0.0,0,116
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,522,0.5301204819277109,0.39111111111111113,0.45012787723785164,225,166
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,523,0.7386759581881533,0.16530214424951267,0.2701497292131252,2565,574
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cafeteria,0.2572178477690289,0.20416666666666666,0.22764227642276422,1440,1143
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cleaning,0.37719298245614036,0.4095238095238095,0.3926940639269406,315,342
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,hallway,0.4147465437788018,0.2857142857142857,0.3383458646616541,315,217
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,kitchen,0.6468446601941747,0.6022598870056497,0.6237565827969573,2655,2472
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,nurse station,0.8498488411152166,0.826797385620915,0.8381646513168792,3060,2977
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,501,0.0,0.0,0.0,135,65
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,502,0.0,0.0,0.0,90,134
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,503,0.09836065573770492,0.06666666666666667,0.07947019867549669,90,61
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,505,0.0,0.0,0.0,0,44
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,506,0.3,0.03333333333333333,0.06,90,10
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,508,0.0,0.0,0.0,45,3
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,510,0.56,0.9333333333333333,0.7,45,75
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,511,1.0,0.14444444444444443,0.2524271844660194,90,13
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,512,0.6525821596244131,0.5148148148148148,0.5755693581780539,270,213
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,513,0.26778242677824265,0.20317460317460317,0.23104693140794225,315,239
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,515,0.0,0.0,0.0,180,0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,516,0.0,0.0,0.0,0,20
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,517,0.2857142857142857,0.044444444444444446,0.07692307692307693,45,7
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,518,0.0,0.0,0.0,0,3216
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,520,0.6691729323308271,0.5650793650793651,0.612736660929432,315,266
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,521,0.0,0.0,0.0,0,69
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,522,0.921875,0.26222222222222225,0.4083044982698962,225,64
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,523,0.7539015606242497,0.24483430799220274,0.3696291936433196,2565,833
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cafeteria,0.6179001721170396,0.24930555555555556,0.35526966848095004,1440,581
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cleaning,0.4026548672566372,0.28888888888888886,0.3364140480591497,315,226
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,hallway,0.7876106194690266,0.28253968253968254,0.4158878504672897,315,113
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,kitchen,0.6891793754538853,0.7148775894538606,0.7017933074505454,2655,2754
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,nurse station,0.817932296431839,0.8764705882352941,0.8461902508282063,3060,3279
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,501,0.0,0.0,0.0,135,40
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,502,0.0,0.0,0.0,90,13
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,503,0.0,0.0,0.0,90,27
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,505,0.0,0.0,0.0,0,90
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,506,0.3283582089552239,0.4888888888888889,0.39285714285714285,90,134
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,508,0.0,0.0,0.0,45,79
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,510,0.0,0.0,0.0,45,46
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,511,1.0,0.1,0.18181818181818182,90,9
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,512,0.547085201793722,0.45185185185185184,0.4949290060851927,270,223
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,513,0.30357142857142855,0.1619047619047619,0.2111801242236025,315,168
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,515,0.0,0.0,0.0,180,9
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,516,0.0,0.0,0.0,0,40
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,517,0.9523809523809523,0.4444444444444444,0.6060606060606061,45,21
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,518,0.0,0.0,0.0,0,20
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,520,0.7946428571428571,0.5650793650793651,0.660482374768089,315,224
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,521,0.0,0.0,0.0,0,95
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,522,0.5632911392405063,0.39555555555555555,0.46475195822454307,225,158
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,523,0.614089614089614,0.9243664717348928,0.7379396202925614,2565,3861
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cafeteria,0.29387331256490135,0.19652777777777777,0.23553890969621308,1440,963
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,cleaning,0.5088757396449705,0.273015873015873,0.35537190082644626,315,169
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,hallway,0.46710526315789475,0.4507936507936508,0.4588045234248788,315,304
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,kitchen,0.6666666666666666,0.6749529190207156,0.670784203630919,2655,2688
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,nurse station,0.8433195592286501,0.800326797385621,0.8212608987256874,3060,2904
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,501,0.09230769230769231,0.044444444444444446,0.06,135,65
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,502,0.0,0.0,0.0,90,29
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,503,0.3333333333333333,0.14444444444444443,0.20155038759689922,90,39
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,505,0.0,0.0,0.0,0,36
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,506,0.5,0.6888888888888889,0.5794392523364486,90,124
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,508,0.7575757575757576,0.5555555555555556,0.6410256410256411,45,33
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,510,0.0,0.0,0.0,45,21
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,511,0.775,0.34444444444444444,0.47692307692307695,90,40
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,512,0.6795580110497238,0.45555555555555555,0.5454545454545454,270,181
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,513,0.64,0.050793650793650794,0.09411764705882353,315,25
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,515,0.7619047619047619,0.26666666666666666,0.3950617283950617,180,63
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,516,0.0,0.0,0.0,0,0
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed43,43.0,split,517,1.0,0.08888888888888889,0.16326530612244897,45,4
