MethodKey,Method,ProtocolKey,Protocol,Class,Precision,Precision_SD,Recall,Recall_SD,F1,F1_SD,Support_Mean,Predicted_Support_Mean
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),523,0.5474488296934679,0.0,0.8327126471026367,0.0,0.6606003308910423,0.0,6713.0,10211.0
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),cafeteria,0.4002911208151383,0.0,0.44913672421838546,0.0,0.4233095107201759,0.0,4286.0,4809.0
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),cleaning,0.37656529516994636,0.0,0.31208302446256486,0.0,0.341305229023105,0.0,1349.0,1118.0
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),hallway,0.0,0.0,0.0,0.0,0.0,0.0,578.0,759.0
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),kitchen,0.7534754402224282,0.0,0.5574220089132671,0.0,0.6407881773399015,0.0,8751.0,6474.0
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),nurse station,0.782699868938401,0.0,0.7709785695843016,0.0,0.7767950052029137,0.0,7746.0,7630.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),501,0.1423076923076923,0.0,0.18181818181818182,0.0,0.15965480043149946,0.0,407.0,520.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),502,0.0,0.0,0.0,0.0,0.0,0.0,389.0,53.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),503,0.47058823529411764,0.0,0.03187250996015936,0.0,0.05970149253731343,0.0,251.0,17.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),505,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),506,0.45724907063197023,0.0,0.37962962962962965,0.0,0.4148397976391231,0.0,324.0,269.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),508,0.0,0.0,0.0,0.0,0.0,0.0,98.0,96.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),510,0.1267605633802817,0.0,0.22641509433962265,0.0,0.16252821670428894,0.0,159.0,284.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),511,0.013836239575435937,0.0,0.18575063613231552,0.0,0.02575410125242547,0.0,393.0,5276.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),512,0.600265604249668,0.0,0.4956140350877193,0.0,0.542942942942943,0.0,912.0,753.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),513,0.363758389261745,0.0,0.23503902862098872,0.0,0.285563751317176,0.0,1153.0,745.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),515,0.22988505747126436,0.0,0.06688963210702341,0.0,0.10362694300518134,0.0,598.0,174.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),516,0.0,0.0,0.0,0.0,0.0,0.0,13.0,55.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),517,0.22459893048128343,0.0,0.33070866141732286,0.0,0.267515923566879,0.0,127.0,187.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),518,0.02459016393442623,0.0,0.022727272727272728,0.0,0.023622047244094488,0.0,132.0,122.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),520,0.8455284552845529,0.0,0.5093046033300686,0.0,0.6356968215158925,0.0,1021.0,615.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),521,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),522,0.5255474452554745,0.0,0.08674698795180723,0.0,0.14891416752843847,0.0,830.0,137.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),523,0.5160106737825216,0.0,0.4608967674661105,0.0,0.4868990479187977,0.0,6713.0,5996.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),cafeteria,0.39227895392278955,0.0,0.44097060195986937,0.0,0.4152021089630931,0.0,4286.0,4818.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),cleaning,0.4028520499108734,0.0,0.335063009636768,0.0,0.36584378794010525,0.0,1349.0,1122.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),hallway,0.002328288707799767,0.0,0.0034602076124567475,0.0,0.0027835768963117608,0.0,578.0,859.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),kitchen,0.7504278823712464,0.0,0.5511370129128099,0.0,0.6355251021214916,0.0,8751.0,6427.0
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),nurse station,0.7823983261409703,0.0,0.7723986573715466,0.0,0.7773663353472358,0.0,7746.0,7647.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),501,0.076,0.0,0.04668304668304668,0.0,0.0578386605783866,0.0,407.0,250.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),502,0.0,0.0,0.0,0.0,0.0,0.0,389.0,192.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),503,0.010526315789473684,0.0,0.00398406374501992,0.0,0.005780346820809248,0.0,251.0,95.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),505,0.0,0.0,0.0,0.0,0.0,0.0,33.0,199.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),506,0.48660714285714285,0.0,0.33641975308641975,0.0,0.3978102189781022,0.0,324.0,224.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),508,0.0,0.0,0.0,0.0,0.0,0.0,98.0,117.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),510,0.17518248175182483,0.0,0.3018867924528302,0.0,0.22170900692840648,0.0,159.0,274.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),511,0.5074626865671642,0.0,0.2595419847328244,0.0,0.3434343434343434,0.0,393.0,201.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),512,0.6865203761755486,0.0,0.48026315789473684,0.0,0.5651612903225807,0.0,912.0,638.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),513,0.4288939051918736,0.0,0.3295750216825672,0.0,0.37273173124080433,0.0,1153.0,886.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),515,0.08955223880597014,0.0,0.020066889632107024,0.0,0.03278688524590164,0.0,598.0,134.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),516,0.0,0.0,0.0,0.0,0.0,0.0,13.0,57.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),517,0.21764705882352942,0.0,0.29133858267716534,0.0,0.24915824915824916,0.0,127.0,170.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),518,0.007056451612903226,0.0,0.05303030303030303,0.0,0.012455516014234875,0.0,132.0,992.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),520,0.7329093799682035,0.0,0.4515181194906954,0.0,0.5587878787878788,0.0,1021.0,629.0
